Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/16/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2023 Total reported emissions from Onshore Oil & Gas Production ,2022 Total reported emissions from Onshore Oil & Gas Production ,2021 Total reported emissions from Onshore Oil & Gas Production ,2020 Total reported emissions from Onshore Oil & Gas Production ,2019 Total reported emissions from Onshore Oil & Gas Production ,2018 Total reported emissions from Onshore Oil & Gas Production ,2017 Total reported emissions from Onshore Oil & Gas Production ,2016 Total reported emissions from Onshore Oil & Gas Production ,2015 Total reported emissions from Onshore Oil & Gas Production ,2014 Total reported emissions from Onshore Oil & Gas Production ,2013 Total reported emissions from Onshore Oil & Gas Production ,2012 Total reported emissions from Onshore Oil & Gas Production ,2011 Total reported emissions from Onshore Oil & Gas Production ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008293,,Marathon Oil EF - Gulf Coast Basin (AAPG Basin Number 220),"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77024,990 Town & Country Blvd,,29.54584,-98.58896,211120,W-ONSH,506874.764,560427.866,459358.13,467655.726,433524.99,368258.37,345676.49,324194.222,953669.488,990126.12,722178.932,633921.05,343731.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013038,,Marathon Oil Permian (AAPG Basin Number 430),430 - Permian Basin,Carlsbad,NM,88220,4111 S Tidwell Rd,,32.9018199,-103.8558959,211120,W-ONSH,223972.114,235546.926,270925.694,332671.038,638307.844,386402.534,188423.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008383,110071161502,Marathon Oil So. Oklahoma Folded Belt (AAPG 350),350 - South Oklahoma Folded Belt,Oklahoma City,OK,73132,"7301 NW Expressway, Suite 225",OKLAHOMA COUNTY,35.558773,-97.638537,211120,W-ONSH,57125.782,64157.966,47072.2,90966.43,51024.84,21916.656,34517.06,33590.068,44132.008,47903.352,52551.738,42589.65,43623.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010615,110055521369,"Marsh Oil & Gas Company, 350 South Oklahoma Folded Belt",350 - South Oklahoma Folded Belt,PAULS VALLEY,OK,73075,P.O. BOX 726,GARVIN COUNTY,34.759925,-97.200581,211111,W-ONSH,,,,,,,,,,4528.6,2657.6,3070.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010616,110055521378,"Marsh Oil & Gas Company, 355 Chautauqua Platform",355 - Chautauqua Platform,PAULS VALLEY,OK,73075,P.O. BOX 726,GARVIN COUNTY,34.759925,-97.200581,211111,W-ONSH,,,,,,,,,,9153.25,4391.25,5118.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010837,,Matador Production Company - Gulf Coast,"220 - Gulf Coast Basin (LA, TX)",DALLAS,TX,75240,"5400 LBJ FREEWAY, STE 1500",,32.925467,-96.81659,211120,W-ONSH,11706.198,18711.868,38129.668,75955.13,145540.696,97207.478,108599.302,90740.806,120627.86,131388.228,111205.406,105975.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012068,,Matador Production Company - Permian Basin,430 - Permian Basin,Dallas,TX,75240,"5400 LBJ Freeway, Suite 1500",,32.924583,-96.816715,211120,W-ONSH,750274.622,727971.552,631907.074,724726.618,721007.416,353459.574,384958.274,185300.2,156527.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008588,,"Merit Energy Arkoma Basin, AAPG Basin 345",345 - Arkoma Basin,Dallas,TX,75240,13727 Noel Drive,,29.752863,-95.459685,211130,W-ONSH,168006.584,259702.742,302377.334,234169.96,54433.256,77296.088,127474.262,157632.872,185712.876,185771.926,238752.676,248587.82,175303.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000435,,Merit Energy Co. South Texas 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75240,"13727 Noel Road, Suite 1200",,26.19857,-98.22361,211130,W-ONSH,73530.852,77196.222,119429.852,295413.672,338988.102,345928.442,308565.3,184798.28,269289.698,378837.832,343652.016,466126.408,221021.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013833,,Mewbourne Oil Company - Anadarko Basin 360,360 - Anadarko Basin,Perryton,TX,79070,1101 NE 6th Ave,,36.40686169,-100.7849077,211120,W-ONSH,175091.044,172102.908,174979.546,319792.18,319520.248,257710.912,246423.516,215438.168,235604.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013845,,Mewbourne Oil Company - Permian Basin 430,430 - Permian Basin,Hobbs,NM,88240,4801 Business Park Blvd,,32.75994982,-103.1979002,211120,W-ONSH,954688.002,775040.43,796644.034,436534.704,410716.742,316362.386,237143.86,201162.844,214382.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008506,,Mid-Gulf Coast Basin Code 210,210 - Mid-Gulf Coast Basin,Jackson,MS,39201,217 W. capitol St,,32.30052,-90.19011,211120,W-ONSH,27731.068,25303.506,31008.698,48414.508,74756.382,87705.482,171909.412,125150.348,95535.34,108152.78,105459.796,73277.592,51509.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008712,110055514180,Mid-Gulf Coast Facility,210 - Mid-Gulf Coast Basin,Irving,TX,75039,"909 Lake Carolyn Parkway, Suite 500",Harris,29.7726138,-95.514493,211111,W-ONSH,,,,,,,,,,,41227.2,34371.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009777,110045642453,"Midland Oil and Gas, Inc. 430 Permian Basin",430 - Permian Basin,Midland,TX,79701,"800 North Marienfeld, Suite 203",MIDLAND COUNTY,32.00448,-102.07948,211111,W-ONSH,,,,,,,,,,0,2522.1,2355.8,4290.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010306,110055520324,Midstates - Pine Prairie Prod Fields,"220 - Gulf Coast Basin (LA, TX)",Ville Platte,LA,70586,1215 Rockpit Road,EVANGELINE,30.750613,-92.433717,211111,W-ONSH,,,,,,,,,,,45749.9,89762.11,90237.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010690,110055521635,Midstates Petroleum - Chautauqua Platform,355 - Chautauqua Platform,Tulsa,OK,74103,321 South Boston,TULSA,36.15307,-95.98943,211111,W-ONSH,,,,,,,,,,8224.2,1259.65,3008.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005472,110045659140,Midstates Petroleum Company LLC,360 - Anadarko Basin,Tulsa,OK,74103,321 South Boston Suite 100,TULSA,36.151561,-95.989756,211111,W-ONSH,,,,,,,,,,0,,38349.932,58441.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010272,110033681594,"Milagro Exploration, LLC 220 - Gulf Coast Basin (LA, TX)","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77010,"1301 McKinney, Suite 500",HARRIS COUNTY,29.7555,-95.3616,211111,W-ONSH,,,,,,,,,,169209.98,109200.48,127092.424,147501.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010291,,"Miller Energy Company II, LLC",305 - Michigan Basin,Traverse City,MI,49685,PO Box 632,,43.622637,-84.767918,211120,W-ONSH,,18417.796,21743.146,24974.384,23482.284,16254.488,26125.068,21350.426,23087.078,48541.98,22419.928,21862.028,30328.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010318,110071159876,"Mission Creek OpCo, LLC - Arkla Basin",230 - Arkla Basin,Stamps,AR,71860,213 Lafayette County 36,LAFAYETTE COUNTY,33.310999,-93.490239,211130,"UU,W-ONSH",4681.646,8348.946,31433.896,31360.798,32928.772,31222.598,27933.248,31319.844,34804.902,25059.69,15959.888,68057.81,37505.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012048,110067543992,Missouri River Resources Williston Basin 395,395 - Williston Basin,New Town,ND,58763,330 Main Street,,47.979964,-102.48684,211120,W-ONSH,,,,18516.788,2518.292,21478.608,1422.392,2822.742,30092.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014903,,"Mitsui E&P USA, LLC (Eagle Ford)","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77056,"1300 Post Oak Blvd, ste 1800",,29.75351499,-95.46013304,211130,W-ONSH,30890.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013938,,Monadnock Resources 430 Permian Basin,430 - Permian Basin,Addison,TX,75001,5052 Addison Circle,,32.96269452,-96.82362959,211120,W-ONSH,,,,30215.306,88153.41,27731.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010197,110055519755,"Moon Hines Tigrett Operating Company, LLC",210 - Mid-Gulf Coast Basin,Ridgeland,MS,39157,599 Northpark Drive,MADISON,32.40353,-90.1127,211111,W-ONSH,,,,,,,,4042.448,5562.02,13902.992,19185.304,25544.004,31886.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011978,,Morningstar Operating LLC  SAN JUAN BASIN 580,580 - San Juan Basin,Fort Worth,TX,76102,400 West 7th Street,,32.75177912,-97.33265875,211130,W-ONSH,179800.968,226454.7,202652.116,175736.874,173129.43,167456.078,174540.182,167887.686,169716.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014401,,Murchison Oil and Gas LLC - Permian,430 - Permian Basin,Plano,TX,75024,7250 Dallas Parkway Suite 1400,,33.07785791,-96.82371343,211120,W-ONSH,95703.25,84484.384,82118.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010002,,Murex Petroleum Corporation - Williston Basin 395,395 - Williston Basin,Houston,TX,77060,363 N Sam Houston Pkwy E Ste 200,,29.939949,-95.398426,211130,W-ONSH,63058.862,18835.204,34127.79,68896.54,22056.566,28847.646,14433.102,59355.478,27972.25,58737.528,38155.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008113,110037944829,MurphyE&P-220,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77024,9805 Katy Freeway Suite G-200,HARRIS COUNTY,29.7854,-95.66598,211120,W-ONSH,107431.12,126045.244,150945.836,86025.506,149921.476,94740.54,147718.454,120062.22,372322.496,843530.968,1209431.608,565978.948,148757.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009436,,Muskegon Development Company,305 - Michigan Basin,Mount Pleasant,MI,48858,1425 S Mission Rd,,43.621474,-84.767905,211120,W-ONSH,,0,13766.41,53090.136,62994.364,67248.546,70939.546,75356.526,80888.706,77140.382,82325.062,84557.552,80955.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014382,,Muskegon Operating Company,305 - Michigan Basin,Mount Pleasant,MI,48858,1425 S. Mission Rd.,,43.62078152,-84.76744016,211120,W-ONSH,867,49211.366,33118.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013268,,"NP Resources, LLC - Williston Basin",395 - Williston Basin,Denver,CO,80202,"1600 Broadway, Suite 2450",,39.74239632,-104.9869976,211120,W-ONSH,,,,25463.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014648,,NSR Denver Basin,540 - Denver Basin,HOUSTON,TX,77055,"1416 Campbell Rd, Bldg B, Suite 208",,29.79630919,-95.51366538,211120,W-ONSH,127920.478,99264.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009980,110020821789,"Nadel and Gussman Heyco, LLC Permian Basin No. 430",430 - Permian Basin,Roswell,NM,88201,"500 North Main St., Suite 1",CHAVES COUNTY,33.39815,-104.5237,211111,W-ONSH,,,,,,,,,,0,,7459.598,9274.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009788,110045659140,Nadel and Gussman Permian Basin No. 430,430 - Permian Basin,Tulsa,OK,74103,"15 E 5th St., Suite 3200",TULSA,36.151561,-95.989756,211111,W-ONSH,,,,,,,,,40164.542,110524.608,52431.262,56404.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009686,,Nadel and Gussman Ruston Arkla Basin No. 230,230 - Arkla Basin,Tulsa,OK,74103,"15 E 5th St, Suite 3200",,36.151561,-95.989756,211130,W-ONSH,36231.15,40109.552,45939.28,51224.338,52442.358,62587.7,64031.08,61399.058,68295.346,85715.58,113629.628,69578.224,64821.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009582,,Naftex Operating Company,745 - San Joaquin Basin,Bakersfield,CA,93307,14333 Breckenridge Rd.,,35.2421103,-118.9761519,211120,W-ONSH,25528.654,27348.296,30834.984,32216.078,40462.846,33068.224,30912.432,28359.292,29565.692,42146.092,40830.15,44904.228,13596.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014678,110071397415,Neptune Operating LLC,395 - Williston Basin,Houston,TX,77024,"9805 Katy Freeway, Suite 300",HARRIS COUNTY,29.783849,-95.535486,211120,W-ONSH,246661.004,131370.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008367,,Newfield.220.Gulf Coast,"220 - Gulf Coast Basin (LA, TX)",The Woodlands,TX,77380,4 Waterway Square Place,,30.1261952,-95.4672962,211111,W-ONSH,,,,,,,,5202.236,53039.176,89746.68,85947.166,150463.878,255392.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009113,,Newfield.345.Arkoma Basin,345 - Arkoma Basin,The Woodlands,TX,77380,"4 Waterway Square Place, Ste 100",,30.1261952,-95.4672962,211120,W-ONSH,,,,,,34413.644,36853.172,41690.248,56001.914,46645.486,47194.194,86129.712,126532.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008143,110055512388,Newfield.430.Permian Basin,430 - Permian Basin,The Woodlands,TX,77380,4 Waterway Square Place,MONTGOMERY,30.16047,-95.455938,211111,W-ONSH,,,,,,,,,17002.92,14965.278,12606.926,36347.094,56348.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014868,,Nickel Road Operating LLC,540 - Denver Basin,Denver,CO,80209,3773 Cherry Creek North Drive #670,,39.70909886,-104.9421408,211120,W-ONSH,31165.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013222,,"Noble Energy, Inc. - Permian Basin 430",430 - Permian Basin,Houston,TX,77070,1001 Noble Energy Way,,31.10577,-103.86,211130,W-ONSH,105813.53,139995.516,117292.848,204011.774,272302.516,378886.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008693,110005116105,Noekle 430 Permian,430 - Permian Basin,Midland,TX,79701,600 North Marienfeld Street Suite 301,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008136,110022872159,North Shore E&P Sand Wash,535 - Green River Basin,Broomfield,CO,80021,"105 Edgeview Dr, Suite 400",DALLAS COUNTY,32.93476,-96.81801,211120,W-ONSH,,,,,10575.24,8432.08,7402.63,17634.108,10351.628,26440.422,17773.852,29947.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012537,,Northeast Natural Energy LLC,160A - Appalachian Basin (Eastern Overthrust Area),Charleston,WV,25301,"707 Virginia Street East, Suite 1200",,38.3517112,-81.6336474,211130,W-ONSH,70870.916,103476.964,79439.158,64085.52,62067.532,51502.694,43285.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014271,,Novo Oil and Gas - Basin 430,430 - Permian Basin,Oklahoma City,OK,73116,"1001 West Wilshire Blvd., Ste 206",,35.55152121,-97.53054221,211120,W-ONSH,,124810.142,45267.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008688,110005116105,Nuyaka 365 Cherokee,365 - Cherokee Basin,Midland,TX,79701,600 North Marienfeld Street Suite 301,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,,,,,282.5,282.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013113,,Nytis Exploration Company LLC 160 Appalachian Basin Production,160 - Appalachian Basin,Lexington,KY,40509,"2480 Fortune Drive, Suite 300",,37.9923606,-84.375233,211130,W-ONSH,,,,,55534.546,51723.194,132014.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008502,110041251481,"Nytis Exploration Company, LLC 160 Appalachian Basin",160 - Appalachian Basin,Lexington,KY,40509,"2480 Fortune Drive, Suite 300",HARRIS COUNTY,29.77791,-95.5444,211111,W-ONSH,,,,,,,,12789.446,15114.44,17430.074,54477.288,33560.394,41230.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009139,,OGRIS Operating LLC,455 - Las Vegas-Raton Basin,Trinidad,CO,81082,21603 State Highway 12,,36.7561,-108.05952,211130,W-ONSH,122299.008,122571.358,129402.46,87400.948,104640.962,125397.63,294347.596,88454.1856,68454.18,48828.742,72810.958,85287.648,54113.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008242,,"OLIPDP II, LLC - 220 - Gulf Coast Basin (LA, TX)","220 - Gulf Coast Basin (LA, TX)",Tulsa,OK,74119,"15 West 6th St., Ste. 2200",,36.05967,-95.95785,211120,W-ONSH,,,52526.094,56111.448,78630.124,40047.154,38693.648,48404.78,58774.906,49614.772,39907.866,52584.01,62852.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012816,,"ORX Resources, LLC - Gulf Coast Basin (220)","220 - Gulf Coast Basin (LA, TX)",Livonia,LA,70755,5968 Parlange Lane,,29.9335594,-90.0700051,211120,W-ONSH,,,10181.12,15444.952,19273.04,13512.76,23915.978,30999.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014405,,OWS Acquisitions CO 160 OSP,160 - Appalachian Basin,South Charleston,WV,25303,2001 Union Carbide Drive,,38.35400709,-81.6985899,211130,W-ONSH,,,178128.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014399,,OWS Acquisitions CO 160A OSP,160A - Appalachian Basin (Eastern Overthrust Area),South Charleston,WV,25303,2001 Union Carbide Drive,,38.35400709,-81.6985899,211130,W-ONSH,,,197161.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009096,110034219833,"OXY USA Inc., 395 Williston Basin",395 - Williston Basin,Houston,TX,77046,"5 Greenway Plaza, Suite 110",HARRIS,29.73033,-95.431825,211111,W-ONSH,,,,,,,,,,193052.67,164971.758,161251.988,151759.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010325,,Oasis Petroleum,395 - Williston Basin,Houston,TX,77002,"1001 Fannin, Suite 1500",,29.75608,-95.36433,211120,W-ONSH,878778.586,867202.898,831619.964,808876.822,1981014.918,1415002.708,1172783.076,674944.048,2507899.49,902953.948,938101.978,265195.788,363582.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014354,,Olympus Energy Production - Basin 160A,160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,501 Technology Dr.,,40.28661757,-80.1794911,211130,W-ONSH,54743.766,52775.916,33891.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015132,,Omaha 175-176 Facility,430 - Permian Basin,Pecos,TX,79772,,Ward,31.531836,-103.321484,211120,W-ONSH,32035.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008331,,Ovintiv USA Inc - Permian Basin,430 - Permian Basin,Denver,CO,80202,"370 17th Street, Suite 1700",,39.7541032,-105.0002242,211120,W-ONSH,773836.93,435403.298,402724.496,489731.584,835136.678,728221.034,564842.568,261425.18,186148.62,101939.696,67210.198,49962.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008208,110059765384,Ovintiv USA Inc - Wind River Basin,530 - Wind River Basin,Denver,CO,80202,"370 17th Street, Suite 1700",DENVER COUNTY,39.74369,-104.98777,211130,W-ONSH,,,,,,11375.448,11634.098,13966,27823.596,47519.066,50744.46,54489.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008134,,Ovintiv USA Inc. 350.South Oklahoma Folded Belt,350 - South Oklahoma Folded Belt,The Woodlands,TX,77380,"4 Waterway Square Place, Ste 100",,30.16047,-95.455938,211120,W-ONSH,62563.33,54094.444,54572.326,54502.702,83061.92,95671.536,163122.288,93379.888,162723.172,122863.232,71268.316,41568.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009115,,Ovintiv USA Inc. 355.Chautauqua Platform,355 - Chautauqua Platform,The Woodlands,TX,77380,"4 Waterway Square Place, Ste 100",,30.16047,-95.455938,211120,W-ONSH,58102.468,57828.084,56504.328,54992.796,31644.33,52322.208,81708.934,56406.274,32586.752,19488.038,20368.932,52381.412,52529.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009260,,Ovintiv USA Inc. 360.Anadarko Basin,360 - Anadarko Basin,The Woodlands,TX,77380,"4 Waterway Square Place, Ste 100",,30.16047,-95.455938,211120,W-ONSH,285648.24,323874.612,274491.518,322405.972,385985.556,362658.078,570600.41,368170.49,265260.136,92844.52,141168.41,156438.946,187186.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009261,,Ovintiv USA Inc. 395.Williston Basin,395 - Williston Basin,The Woodlands,TX,77380,"4 Waterway Square Place, Suite 100",,30.16047,-95.455938,211120,W-ONSH,,227848.936,210017.64,302363.072,447750.18,503717.824,369893.416,172044.426,330157.23,471339.214,189914.04,11671.006,233438.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008407,,Ovintiv USA Inc. 575.Uinta,575 - Uinta Basin,The Woodlands,TX,77380,"4 Waterway Square Place, Ste 100",,30.16047,-95.455938,211120,W-ONSH,120919.862,136761.372,160332.27,93590.512,89586.566,100429.376,102617.592,78050.202,96272.006,124411.746,106369.132,130448.564,109583.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008053,,Own Resources Operating LLC,540 - Denver Basin,Wray,CO,80758,36695 US-385,,45.78413,-108.56738,211130,W-ONSH,2734.35,34357.8,20104.65,49282.284,50339.728,34027.024,35722.9,39576.154,45412.014,51357.518,53349.56,62882.45,71126.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009095,110003157020,Oxy Basin 360 Onshore Production,360 - Anadarko Basin,Liberal,KS,67905,1701 N. Kansas Avenue,SEWARD COUNTY,37.05569,-100.92226,211111,W-ONSH,,,,,,,,,,,69144.24,70404.158,102705.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009094,110055515919,Oxy Basin 595 Onshore Production,595 - Piceance Basin,Grand Junction,CO,81506,760 Horizon Drive,MESA,39.11543,-108.53343,211111,W-ONSH,,,,,,,,,200784.146,200576.246,205308.848,232107.318,186568.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008141,,Oxy Permian Basin - 430,430 - Permian Basin,Midland,TX,79706,6001 Deauville Blvd,,32.02994,-102.08741,211120,W-ONSH,1522509.768,1364818.368,2475087.862,2519692.692,2668159.25,778286.092,578774.504,,493248.318,275448.874,153123.602,174240.794,87273.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009286,,PDC Energy 540 Denver Basin,540 - Denver Basin,Denver,CO,80202,"1099 18th Street, Suite 1500",,39.7312095,-104.9826965,211130,W-ONSH,591579.46,683954.354,787300.1,899370.592,794972.884,720795.856,800600.38,699538.202,566403.83,640366.856,567721.47,498363.988,370755.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012376,,"PDC Permian, Inc. 430 Permian Basin",430 - Permian Basin,Denver,CO,80202,1099 18th Street Suite 1500,,39.7312095,-104.9826965,211130,W-ONSH,183539.246,172636.67,137955.116,184763.958,399230.11,344022.28,175979.686,184483.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013393,110071162067,"PERCUSSION PETROLEUM OPER II, LLC",430 - Permian Basin,HOUSTON,TX,77002,"1001 FANNIN ST, STE 2200",HARRIS COUNTY,29.75608,-95.36433,211120,W-ONSH,,47073.61,105432.896,95208.676,78103.448,31081.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009813,,PERMIAN BUSINESS UNIT- BASIN 430,430 - Permian Basin,Houston,TX,77002,"1000 Main Street, Suite 2900",,29.75684399,-95.36567804,211120,W-ONSH,63039.886,21822.474,4055.246,2485.848,11510.844,35636.194,85200.686,85646.332,89042.086,92553.476,60712.566,67465.25,58831.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010751,110012299280,PNR - 210,210 - Mid-Gulf Coast Basin,Tulsa,OK,74105,"5727 South Lewis, Suite 200",TULSA COUNTY,36.07884,-95.95709,211111,W-ONSH,,,,,,,,,,62481.03,53073.98,53064.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010752,110012299280,PNR - 415,415 - Strawn Basin,Tulsa,OK,74105,"5727 South Lewis, Suite 200",TULSA COUNTY,36.07884,-95.95709,211111,W-ONSH,,,,,,,,,,152347.198,144300.972,145536.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010730,110012299280,PNR - 420,420 - Fort Worth Syncline,Tulsa,OK,74105,"5727 South Lewis, Suite 200",TULSA COUNTY,36.07884,-95.95709,211111,W-ONSH,,,,,,,,,,73045.648,80654.77,80953.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009786,110055517882,PXP Basin 360,360 - Anadarko Basin,Borger,TX,79007,200 Carolina Street,HUTCHINSON,35.6888,-101.39002,211111,W-ONSH,,,,,,,,,,0,0,22858.85,91428.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
